iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
78;17;60;1;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Immer noch 5 Euro.  ;request;price;cheap ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;1;;midday;friday;chinese;cheap;centre;midday ;friday ;chinese ;;centre ;6;0;0;provide ;4;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;neutral;centre
78;18;60;1;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;8 Euro.  ;request;price;cheap ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;1;;midday;friday;chinese;cheap;centre;midday ;friday ;chinese ;;centre ;6;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;neutral;centre
78;19;60;1;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;8 Euro.  ;request;price;cheap ;price ;closed;0;7;1;cheap ;price ;1;0;0;0;1;0;0;0;0;1;;midday;friday;chinese;cheap;centre;midday ;friday ;chinese ;;centre ;6;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;neutral;centre
78;20;60;1;3;Sie möchten also in der unteren Preisklasse essen gehen?;Ja richtig.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;midday;friday;chinese;cheap;centre;midday ;friday ;chinese ;cheap ;centre ;6;0;0;affirm ;2;hor ;hor ;cui35 ;prx3 ;loc01 ;midday;neutral;chinese;neutral;centre
78;21;60;1;3;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Mandarin Peking          Herner Str. 127 } {Ozean                    Kortumstr. 101  } {Shanghai                 Brüderstr. 2    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;32;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1; 86 87 89;midday;friday;chinese;cheap;centre;midday ;friday ;chinese ;cheap ;centre ;6;NA;0;;0;hor ;hor ;cui35 ;prx3 ;loc01 ;midday;neutral;chinese;neutral;centre
80;1;80;1;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte ganz gerne in Bochum Linden Putenbrust essen gehen. Die Preiskategorie sollte im oberen Bereich liegen.  ;request;ALL;poultry expensive linden ;foodtype price localization ;open;1;46;3;linden yes ;localization logical ;1;2;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;expensive;linden;;;;;;3;0;0;provide ;17;;;;;;neutral;neutral;neutral;expensive;linden
80;2;80;1;5;Sie möchten also in Linden oder Dahlhausen essen gehen?;In Linden.  ;explConfirm;;linden ;localization ;closed;0;9;1;linden ;localization ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;poultry;expensive;linden;;;;;linden ;3;0;0;provide ;2;;hor ;;;loc9 ;neutral;neutral;neutral;expensive;linden
80;3;80;1;5;Wiederholen Sie bitte den Ort des Restaurants.;Bochum Linden.  ;repetitionRequest;localization;linden ;localization ;closed;0;7;1;linden ;localization ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;poultry;expensive;linden;;;;;linden ;3;0;0;provide ;2;;hor ;;;loc9 ;neutral;neutral;neutral;expensive;linden
80;4;80;1;5;Sie möchten also in Linden oder Dahlhausen essen gehen?;Ja richtig.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;poultry;expensive;linden;;;;;linden ;3;0;0;affirm ;2;hor ;hor ;;;loc9 ;neutral;neutral;neutral;expensive;linden
80;5;80;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;poultry;expensive;linden;;;;;linden ;4;0;0;provide ;3;hor ;hor ;;;loc9 ;neutral;neutral;neutral;expensive;linden
80;6;80;1;5;Sie möchten also abends essen gehen?;Ja richtig.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;poultry;expensive;linden;evening ;;;;linden ;4;0;0;affirm ;2;hor ;hor ;;;loc9 ;neutral;neutral;neutral;expensive;linden
80;7;80;1;5;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Nein.  ;request;foodtype;no ;logical ;closed;1;10;1;neutral no ;foodtype logical ;1;0;0;1;0;0;0;1;0;1;;evening;neutral;neutral;expensive;linden;evening ;;;;linden ;4;0;0;neglect ;1;hor ;hor ;;;loc9 ;neutral;neutral;neutral;expensive;linden
80;8;80;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Freitag.  ;request;date;friday ;date ;closed;0;8;1;friday ;date ;1;0;0;0;1;0;0;0;0;2;;evening;friday;neutral;expensive;linden;evening ;;neutral ;;linden ;5;0;0;provide ;1;hor ;hor ;neutral ;;loc9 ;neutral;neutral;neutral;expensive;linden
80;9;80;1;5;Sie möchten also Freitag essen gehen?;Ja korrekt.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;friday;neutral;expensive;linden;evening ;friday ;neutral ;;linden ;5;0;0;affirm ;2;;;neutral ;;loc9 ;neutral;neutral;neutral;expensive;linden
80;10;80;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;expensive ;price ;closed;0;7;1;average ;price ;0;0;1;0;0;0;0;1;0;2;;evening;friday;neutral;expensive;linden;evening ;friday ;neutral ;;linden ;5;0;0;provide ;2;;;neutral ;;loc9 ;neutral;neutral;neutral;expensive;linden
80;11;80;1;5;Sie möchten also in der mittleren Preisklasse essen gehen?;Nein.  ;explConfirm;;no ;logical ;closed;0;9;1;no ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;friday;neutral;expensive;linden;evening ;friday ;neutral ;average ;linden ;5;0;0;negate ;1;;hor ;neutral ;prx7 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;12;80;1;5;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;20 Euro.  ;repetitionRequest;price;expensive ;price ;closed;0;9;1;;;0;1;0;0;0;0;1;0;0;2;;evening;friday;neutral;expensive;linden;evening ;friday ;neutral ;;linden ;5;0;0;provide ;2;;hor ;neutral ;prx7 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;13;80;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;3;;evening;friday;neutral;average;linden;evening ;friday ;neutral ;;linden ;5;0;0;accept ;1;hor ;hor ;neutral ;prx7 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;14;80;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Mittlere Preiskategorie.  ;request;field;average ;price ;closed;1;28;1;average ;price ;1;0;0;0;1;0;0;0;0;3;;evening;friday;neutral;average;linden;evening ;friday ;neutral ;;linden ;6;0;0;provide ;2;hor ;hor ;neutral ;prx7 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;15;80;1;5;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja richtig.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;friday;neutral;average;linden;evening ;friday ;neutral ;average ;linden ;6;0;0;affirm ;2;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;16;80;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;4;;evening;friday;neutral;cheap;linden;evening ;friday ;neutral ;average ;linden ;6;0;0;accept ;1;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;17;80;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Untere Preiskategorie.  ;request;field;cheap ;price ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;4;;evening;friday;neutral;cheap;linden;evening ;friday ;neutral ;average ;linden ;7;0;0;provide ;2;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;18;80;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;5;;evening;friday;neutral;neutral;linden;evening ;friday ;neutral ;average ;linden ;7;0;0;accept ;1;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;19;80;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis: keine Präferenzen.  ;request;field;neutral ;price ;closed;1;28;1;price ;field ;0;1;0;1;0;0;0;1;0;5;;evening;friday;neutral;neutral;linden;evening ;friday ;neutral ;average ;linden ;8;0;0;provide ;3;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;20;80;1;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Keine Präferenz.  ;indicateValues;price;neutral ;price ;choice;1;12;1;neutral neutral ;price logical ;1;0;0;1;0;0;0;1;0;5;;evening;friday;neutral;neutral;linden;evening ;friday ;neutral ;average ;linden ;8;0;0;provide ;2;hor ;hor ;neutral ;prx3 prx4 prx5 ;loc9 ;neutral;neutral;neutral;expensive;linden
80;21;80;1;5;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Nein.  ;offerRefinement;logical;no ;logical ;choice;0;15;1;no ;logical ;1;0;0;0;1;0;0;0;0;5;;evening;friday;neutral;neutral;linden;evening ;friday ;neutral ;neutral average ;linden ;8;0;0;neglect ;1;hor ;hor ;neutral ;neutral ;loc9 ;neutral;neutral;neutral;expensive;linden
80;22;80;1;5;{Gasthaus Lindenhöhe      Sonnenberg 48a  } {Aeolos                   Keilstr. 108    } {The Irish Cottage        Ruhrmühle 2     } Möchten Sie noch weitere Antworten hören? ;Nein.  ;informAndOfferMore;logical;no ;logical ;choice;0;18;1;;;0;1;0;0;0;0;1;0;0;5; 20 100 115;evening;friday;neutral;neutral;linden;evening ;friday ;neutral ;average neutral ;linden ;8;0;0;neglect ;1;hor ;hor ;neutral ;neutral ;loc9 ;neutral;neutral;neutral;expensive;linden
80;23;80;1;5;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;5;;evening;friday;neutral;neutral;linden;evening ;friday ;neutral ;average neutral ;linden ;8;NA;0;;0;hor ;hor ;neutral ;neutral ;loc9 ;neutral;neutral;neutral;expensive;linden
83;1;80;1;3;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich würde gerne gegen 13 Uhr in der Innenstadt chinesisch essen gehen, zum Preis bis 10 ne 15 Euro.  ;request;ALL;chinese midday average centre ;foodtype time price localization ;open;1;46;4;chinese average yes price ;foodtype price logical field ;2;2;0;2;0;0;0;1;0;0;;midday;neutral;chinese;average;centre;;;;;;4;0;0;provide ;19;;;;;;midday;neutral;chinese;expensive;centre
83;2;80;1;3;Sie möchten also in der mittleren Preisklasse chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;10;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;midday;neutral;chinese;average;centre;;;chinese ;average ;;4;0;0;affirm ;1;;hor ;cui35 ;prx5 ;;midday;neutral;chinese;expensive;centre
83;3;80;1;3;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;24;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0;91;midday;neutral;chinese;average;centre;;;chinese ;average ;;4;NA;0;;0;hor ;hor ;cui35 ;prx5 ;;midday;neutral;chinese;expensive;centre
84;1;100;0;4;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich würde gerne heute Abend italienisch essen gehen, in Querenburg.  ;request;ALL;thursday italian evening querenburg ;date foodtype time localization ;open;1;46;4;thursday italian evening querenburg yes ;date foodtype time localization logical ;4;0;0;1;0;0;0;1;1;0;;evening;thursday;italian;average;querenburg;;;;;;4;0;0;provide ;10;;;;;;neutral;neutral;italian;average;querenburg
84;2;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;31;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;0; 58 136;evening;thursday;italian;average;querenburg;evening ;thursday ;italian ;;querenburg ;4;NA;0;;0;hor ;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg
85;1;100;1;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich würde gerne heute Abend in Bochum koreanisch oder asiatisch essen gehen.  ;request;ALL;thursday korean asian evening bochum ;date foodtype foodtype time localization ;open;1;46;5;thursday korean asian evening yes ;date foodtype foodtype time logical ;4;1;0;1;0;0;0;1;0;0;;evening;thursday;korean;neutral;neutral;;;;;;5;0;0;provide ;12;;;;;;evening;neutral;korean;neutral;neutral
85;2;100;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Koreanisch oder asiatisch.  ;repetitionRequest;foodtype;korean asian ;foodtype foodtype ;closed;0;9;2;korean asian ;foodtype foodtype ;2;0;0;0;1;0;0;0;0;0;;evening;thursday;korean;neutral;neutral;evening ;thursday ;korean asian ;;;5;0;0;provide ;3;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;neutral ;cui33 cui37 ;;;evening;neutral;korean;neutral;neutral
85;3;100;1;5;Wiederholen Sie bitte die Art der Küche.;Asiatisch.  ;repetitionRequest;foodtype;asian ;foodtype ;closed;0;7;1;asian ;foodtype ;1;0;0;0;1;0;0;0;0;1;;evening;thursday;asian;neutral;neutral;evening ;thursday ;korean asian ;;;5;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;neutral ;cui33 cui37 ;;;evening;neutral;korean;neutral;neutral
85;4;100;1;5;Sie möchten also asiatisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;thursday;asian;neutral;neutral;evening ;thursday ;asian korean ;;;5;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui33 ;;;evening;neutral;korean;neutral;neutral
85;5;100;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;thursday;asian;average;neutral;evening ;thursday ;asian ;;;6;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui33 ;;;evening;neutral;korean;neutral;neutral
85;6;100;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;evening;thursday;asian;average;neutral;evening ;thursday ;asian ;;;6;0;0;provide ;2;hor ;hor ;cui33 ;;;evening;neutral;korean;neutral;neutral
85;7;100;1;5;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;thursday;asian;average;neutral;evening ;thursday ;asian ;average ;;6;0;0;affirm ;1;hor ;hor ;cui33 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;8;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;thursday;korean;average;neutral;evening ;thursday ;asian ;average ;;6;0;0;accept ;1;hor ;hor ;cui33 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;9;100;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art des Essens.  ;request;field;foodtype ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;evening;thursday;korean;average;neutral;evening ;thursday ;asian ;average ;;7;0;0;provide ;3;hor ;hor ;cui33 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;10;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;thursday;korean;average;neutral;evening ;thursday ;asian ;average ;;7;0;0;accept ;1;hor ;hor ;cui33 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;11;100;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Die Art der Küche: Koreanisch.  ;request;field;korean foodtype ;foodtype field ;closed;1;28;2;korean foodtype ;foodtype field ;2;0;0;0;1;0;0;0;0;3;;evening;thursday;korean;average;neutral;evening ;thursday ;asian ;average ;;7;0;0;provide ;5;hor ;hor ;cui33 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;12;100;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Italienisch.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;4;;evening;thursday;italian;average;neutral;evening ;thursday ;korean asian ;average ;;8;0;0;provide ;1;hor ;hor ;cui37 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;13;100;1;5;Wiederholen Sie bitte die Art der Küche.;Italienisch.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;4;;evening;thursday;italian;average;neutral;evening ;thursday ;italian asian korean ;average ;;8;0;0;provide ;1;hor ;hor ;cui20 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;14;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;5;;evening;thursday;chinese;average;neutral;evening ;thursday ;asian korean italian ;average ;;8;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;15;100;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art der Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;5;;evening;thursday;chinese;average;neutral;evening ;thursday ;asian korean italian ;average ;;8;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;16;100;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Chinesische Küche.  ;indicateValues;foodtype;chinese ;foodtype ;choice;1;16;1;chinese foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;5;;evening;thursday;chinese;average;neutral;evening ;thursday ;asian korean italian ;average ;;9;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;17;100;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Chinesische Küche.  ;repetitionRequest;foodtype;chinese ;foodtype ;closed;0;9;1;chinese foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;5;;evening;thursday;chinese;average;neutral;evening ;thursday ;chinese asian korean italian ;average ;;9;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;18;100;1;5;Sie möchten also chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;5;;evening;thursday;chinese;average;neutral;evening ;thursday ;chinese asian korean italian ;average ;;9;0;0;affirm ;1;hor ;hor ;cui35 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;19;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;6;;evening;thursday;chinese;average;centre;evening ;thursday ;chinese ;average ;;9;0;0;accept ;1;hor ;hor ;cui35 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;20;100;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Ort.  ;request;field;localization ;field ;closed;1;28;1;localization ;field ;1;0;0;0;1;0;0;0;1;6;;evening;thursday;chinese;average;centre;evening ;thursday ;chinese ;average ;;10;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;21;100;1;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Im Zentrum.  ;indicateValues1;localization;centre ;localization ;choice;1;15;1;centre ;localization ;1;0;0;0;1;0;0;0;0;6;;evening;thursday;chinese;average;centre;evening ;thursday ;chinese ;average ;;11;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;;evening;neutral;korean;neutral;neutral
85;22;100;1;5;Sie möchten also in der Innenstadt essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;0;6;;evening;thursday;chinese;average;centre;evening ;thursday ;chinese ;average ;centre ;11;0;0;affirm ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;korean;neutral;neutral
85;23;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;7;;evening;thursday;greek;average;centre;evening ;thursday ;chinese ;average ;centre ;11;0;0;accept ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;korean;neutral;neutral
85;24;100;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art der Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;7;;evening;thursday;greek;average;centre;evening ;thursday ;chinese ;average ;centre ;11;0;0;provide ;3;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;korean;neutral;neutral
85;25;100;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechisch.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek ;foodtype ;1;0;0;0;1;0;0;0;0;7;;evening;thursday;greek;average;centre;evening ;thursday ;chinese ;average ;centre ;12;0;0;provide ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;korean;neutral;neutral
85;26;100;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Griechische Küche.  ;repetitionRequest;foodtype;greek ;foodtype ;closed;0;9;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;7;;evening;thursday;greek;average;centre;evening ;thursday ;greek chinese ;average ;centre ;12;0;0;provide ;2;hor ;hor ;cui22 ;prx7 ;loc01 ;evening;neutral;korean;neutral;neutral
85;27;100;1;5;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;7;;evening;thursday;greek;average;centre;evening ;thursday ;greek chinese ;average ;centre ;12;0;0;affirm ;1;hor ;hor ;cui22 ;prx7 ;loc01 ;evening;neutral;korean;neutral;neutral
85;28;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nein.  ;offerModification;logical;no ;logical ;choice;0;13;1;no ;logical ;1;0;0;0;1;0;0;0;0;7;;evening;thursday;greek;average;centre;evening ;thursday ;greek ;average ;centre ;12;0;0;neglect ;1;hor ;hor ;cui22 ;prx7 ;loc01 ;evening;neutral;korean;neutral;neutral
85;29;100;1;5;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;7;;evening;thursday;greek;average;centre;evening ;thursday ;greek ;average ;centre ;12;NA;0;;0;hor ;hor ;cui22 ;prx7 ;loc01 ;evening;neutral;korean;neutral;neutral
