iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;class
104;2;100;0;4;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Querenburg.  ;indicateValues1;localization;querenburg ;localization ;choice;1;15;1;querenburg ;localization ;1;0;0;0;1;0;0;0;2;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;1;;;;;;neutral;neutral;italian;average;querenburg;succeeded
104;3;100;0;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;;;;;querenburg ;3;0;0;provide ;1;;hor ;;;loc12 ;neutral;neutral;italian;average;querenburg;succeeded
104;4;100;0;4;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Italienisch.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;italian ;foodtype ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;evening ;;;;querenburg ;4;0;0;provide ;1;hor ;hor ;;;loc12 ;neutral;neutral;italian;average;querenburg;succeeded
104;5;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;31;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;1; 58 136;evening;neutral;italian;average;querenburg;evening ;;italian ;;querenburg ;4;NA;0;;0;hor ;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg;succeeded
105;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ort des Restaurants.   ;request;ALL;localization ;field ;open;1;41;1;localization ;field ;1;0;0;0;1;0;0;0;4;0;;evening;neutral;german;expensive;weitmar;;;;;;1;0;0;provide ;3;;;;;;evening;neutral;german;expensive;weitmar;succeeded
105;2;100;0;5;Sie haben folgende Auswahlmöglichkeiten: Stadtmitte, Uni-Center, andere Möglichkeiten oder keine Präferenz.;Andere Möglichkeiten.   ;indicateValues1;localization;nextchoice ;action ;choice;1;11;1;nextchoice ;action ;1;0;0;0;1;0;0;0;4;0;;evening;neutral;german;expensive;weitmar;;;;;;2;0;0;;2;;;;;;evening;neutral;german;expensive;weitmar;succeeded
105;3;100;0;5;Die anderen Möglichkeiten sind Langendreer, Querenburg und Wiemelhausen.;Wiemelhausen.   ;indicateValues2;localization;wiemelhausen ;localization ;choice;1;8;1;wiemelhausen ;localization ;1;0;0;0;1;0;0;0;3;1;;evening;neutral;german;expensive;wiemelhausen;;;;;;3;0;0;provide ;1;;;;;;evening;neutral;german;expensive;weitmar;succeeded
105;4;100;0;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.   ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;german;expensive;wiemelhausen;;;;;wiemelhausen ;4;0;0;provide ;1;;hor ;;;loc11 ;evening;neutral;german;expensive;weitmar;succeeded
105;5;100;0;5;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Deutsche Küche.   ;request;foodtype;german ;foodtype ;closed;1;10;1;german foodtype ;foodtype field ;1;0;0;1;0;0;0;1;1;1;;evening;neutral;german;expensive;wiemelhausen;evening ;;;;wiemelhausen ;5;0;0;provide ;2;hor ;hor ;;;loc11 ;evening;neutral;german;expensive;weitmar;succeeded
105;6;100;0;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.   ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;2;;evening;neutral;german;expensive;centre;evening ;;german ;;wiemelhausen ;5;0;0;accept ;1;hor ;hor ;cui17 ;;loc11 ;evening;neutral;german;expensive;weitmar;succeeded
105;7;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.   ;request;field;localization ;field ;closed;1;28;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;2;2;;evening;neutral;german;expensive;centre;evening ;;german ;;wiemelhausen ;5;0;0;provide ;3;hor ;hor ;cui17 ;;loc11 ;evening;neutral;german;expensive;weitmar;succeeded
105;8;100;0;5;Sie haben folgende Auswahlmöglichkeiten: Stadtmitte, Uni-Center, andere Möglichkeiten oder keine Präferenz.;Stadtmitte.   ;indicateValues1;localization;centre ;localization ;choice;1;11;1;centre ;localization ;1;0;0;0;1;0;0;0;1;2;;evening;neutral;german;expensive;centre;evening ;;german ;;wiemelhausen ;6;0;0;provide ;1;hor ;hor ;cui17 ;;loc11 ;evening;neutral;german;expensive;weitmar;succeeded
105;9;100;0;5;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Stadtmitte.   ;repetitionRequest;localization;centre ;localization ;closed;0;9;1;centre ;localization ;1;0;0;0;1;0;0;0;1;2;;evening;neutral;german;expensive;centre;evening ;;german ;;centre wiemelhausen ;6;0;0;provide ;1;hor ;hor ;cui17 ;;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;10;100;0;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Heute.   ;request;date;sunday ;date ;closed;0;8;1;sunday ;date ;1;0;0;0;1;0;0;0;1;3;;evening;sunday;german;expensive;centre;evening ;;german ;;centre wiemelhausen ;7;0;0;provide ;1;hor ;hor ;cui17 ;;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;11;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Nicht wichtig.   ;request;price;neutral ;price ;closed;0;7;1;neutral neutral ;price logical ;1;0;0;1;0;0;0;1;0;4;;evening;sunday;german;neutral;centre;evening ;sunday ;german ;;centre ;8;0;0;provide ;2;hor ;hor ;cui17 ;;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;12;100;0;5;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Ja.   ;offerRefinement;logical;yes ;logical ;choice;0;15;1;yes ;logical ;1;0;0;0;1;0;0;0;1;5;;evening;sunday;german;expensive;centre;evening ;sunday ;german ;neutral ;centre ;8;0;0;accept ;1;hor ;hor ;cui17 ;neutral ;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;13;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten angeben. Präzisieren Sie bitte Ihre Frage.;Preis der Mahlzeit.   ;indicateValues;field;price ;field ;open;1;27;1;price ;field ;1;0;0;0;1;0;0;0;1;5;;evening;sunday;german;expensive;centre;evening ;sunday ;german ;neutral ;centre ;9;0;0;provide ;3;hor ;hor ;cui17 ;neutral ;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;14;100;0;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Obere Preisklasse.   ;indicateValues;price;expensive ;price ;choice;1;12;1;expensive ;price ;1;0;0;0;1;0;0;0;0;5;;evening;sunday;german;expensive;centre;evening ;sunday ;german ;neutral ;centre ;10;0;0;provide ;2;hor ;hor ;cui17 ;neutral ;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;15;100;0;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.   ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;6;;evening;sunday;german;average;centre;evening ;sunday ;german ;expensive neutral ;centre ;10;0;0;accept ;1;hor ;hor ;cui17 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;16;100;0;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis der Mahlzeit.   ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;1;6;;evening;sunday;german;average;centre;evening ;sunday ;german ;neutral expensive ;centre ;10;0;0;provide ;3;hor ;hor ;cui17 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;17;100;0;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.   ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;6;;evening;sunday;german;average;centre;evening ;sunday ;german ;neutral expensive ;centre ;11;0;0;provide ;2;hor ;hor ;cui17 ;prx5 prx6 prx7 prx8 ;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;18;100;0;5;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Mittlere Preisklasse.   ;repetitionRequest;price;average ;price ;closed;0;9;1;average ;price ;1;0;0;0;1;0;0;0;0;6;;evening;sunday;german;average;centre;evening ;sunday ;german ;average neutral expensive ;centre ;11;0;0;provide ;2;hor ;hor ;cui17 ;prx3 prx4 prx5 ;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
105;19;100;0;5;Hier ist das passende Restaurant auf Ihre Anfrage.  {Alt Nürnberg             Königsallee 16  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;25;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;6;5;evening;sunday;german;average;centre;evening ;sunday ;german ;average neutral expensive ;centre ;11;NA;0;;0;hor ;hor ;cui17 ;prx3 prx4 prx5 ;loc01 ;evening;neutral;german;expensive;weitmar;succeeded
106;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Hm, ich würde gerne Ente essen gehen.  ;request;ALL;poultry ;foodtype ;open;1;41;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;7;;;;;;neutral;neutral;poultry;neutral;neutral;succeeded
106;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;NA;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;succeeded
107;1;100;0;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ähm, gerne am Dienstag in Grumme griechisch essen gehen.  ;request;ALL;tuesday greek evening grumme ;date foodtype time localization ;open;1;41;4;tuesday greek grumme yes ;date foodtype localization logical ;3;1;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;;;;;;4;0;0;provide ;9;;;;;;evening;tuesday;greek;cheap;grumme;succeeded
107;2;100;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja, ich will gerne in, in Weitmar dann am Dienstag griechisch essen gehen.  ;offerModification;logical;tuesday greek weitmar ;date foodtype localization ;choice;0;13;3;tuesday greek weitmar yes ;date foodtype localization logical ;3;0;0;1;0;0;0;1;1;1;;evening;tuesday;greek;cheap;weitmar;;tuesday ;greek ;;grumme ;5;0;0;provide ;13;;;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;succeeded
107;3;100;0;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ein griechisches Restaurant in Weitmar.  ;request;field;greek weitmar ;foodtype localization ;closed;1;28;2;greek weitmar foodtype ;foodtype localization field ;2;0;0;1;0;0;0;1;1;1;;evening;tuesday;greek;cheap;weitmar;;tuesday ;greek ;;weitmar grumme ;5;0;0;provide ;5;;hor4 hor5 hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
107;4;100;0;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arthemis                 Wasserstr. 149  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;1;101;evening;tuesday;greek;cheap;weitmar;;tuesday ;greek ;;weitmar grumme ;5;NA;0;;0;;;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
110;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich hätte gerne eine, ein mexikanisches Restaurant in der Bochumer Innenstadt.  ;request;ALL;mexican centre ;foodtype localization ;open;1;41;2;mexican centre yes  foodtype ;foodtype localization logical field ;2;0;0;2;0;0;0;1;0;0;;neutral;neutral;mexican;neutral;centre;;;;;;2;0;0;provide ;11;;;;;;neutral;neutral;mexican;neutral;centre;succeeded
110;2;100;0;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Amigos Mexicano Massenbergstr. 14} {Barrio Brothers Viktoriastr. 66} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;29;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 150 151;neutral;neutral;mexican;neutral;centre;;;mexican ;;centre ;2;NA;0;;0;hor ;hor ;cui44 ;;loc01 ;neutral;neutral;mexican;neutral;centre;succeeded
111;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Nach der Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;3;;;;;;neutral;neutral;poultry;neutral;neutral;succeeded
111;2;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral neutral ;foodtype logical ;1;0;0;1;0;0;0;1;0;1;;neutral;neutral;neutral;neutral;neutral;;;;;;2;0;0;provide ;2;;;;;;neutral;neutral;poultry;neutral;neutral;succeeded
111;3;100;0;1;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;2;;evening;neutral;neutral;neutral;neutral;;;neutral ;;;3;0;0;provide ;1;;hor ;neutral ;;;neutral;neutral;poultry;neutral;neutral;succeeded
111;4;100;0;1;An welchem Tag beabsichtigen Sie essen zu gehen? ;Heute.  ;request;date;sunday ;date ;closed;0;8;1;sunday ;date ;1;0;0;0;1;0;0;0;0;3;;evening;sunday;neutral;neutral;neutral;evening ;;neutral ;;;4;0;0;provide ;1;hor ;hor ;neutral ;;;neutral;neutral;poultry;neutral;neutral;succeeded
111;5;100;0;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;50 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;4;;evening;sunday;neutral;expensive;neutral;evening ;sunday ;neutral ;;;5;0;0;provide ;2;hor ;hor ;neutral ;;;neutral;neutral;poultry;neutral;neutral;succeeded
111;6;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Beckmannshof             Berliner Str. 39} {Taj Mahal                Kortumstr. 9    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;29;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;4; 8 95;evening;sunday;neutral;expensive;neutral;evening ;sunday ;neutral ;expensive ;;5;NA;0;;0;hor ;hor ;neutral ;prx8 ;;neutral;neutral;poultry;neutral;neutral;succeeded
112;1;70;0;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Dienstag Abend, in Grumme, griechisch.  ;request;ALL;tuesday greek evening grumme ;date foodtype time localization ;open;1;41;4;tuesday greek evening ;date foodtype time ;3;1;0;0;0;1;0;0;1;0;;evening;tuesday;greek;cheap;grumme;;;;;;4;0;0;provide ;5;;;;;;evening;tuesday;greek;cheap;grumme;succeeded
112;2;70;0;2;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 bis 20 Euro.  ;request;price;cheap ;price ;closed;0;7;1;average ;price ;0;0;1;0;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;;5;0;0;provide ;4;hor6 ;hor6 ;cui22 ;;;evening;tuesday;greek;cheap;grumme;succeeded
112;3;70;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;5;0;0;accept ;1;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;4;70;0;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;foodtype ;field ;0;0;1;0;0;0;0;1;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;6;0;0;provide ;3;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;5;70;0;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechisch.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek ;foodtype ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;6;0;0;provide ;1;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;6;70;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;6;0;0;accept ;1;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;7;70;0;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art der Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;7;0;0;provide ;3;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;8;70;0;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechisch.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;time ;field ;0;1;0;1;0;0;0;1;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;7;0;0;provide ;1;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;9;70;0;2;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;Abendessen.  ;indicateValues;time;evening ;time ;choice;1;12;1;evening ;time ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;7;0;0;provide ;1;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;10;70;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;7;0;0;accept ;1;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;11;70;0;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;localization ;field ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;7;0;0;provide ;3;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;12;70;0;2;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Andere Möglichkeiten.  ;indicateValues1;localization;nextchoice ;action ;choice;1;15;1;nextchoice ;action ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;8;0;0;;2;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;13;70;0;2;Die anderen Möglichkeiten sind Langendreer, Riemke, Gerthe oder Weitmar.;Hm, Weitmar.  ;indicateValues2;localization;weitmar ;localization ;choice;1;9;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;;9;0;0;provide ;2;hor6 ;hor6 ;cui22 ;prx7 ;;evening;tuesday;greek;cheap;weitmar;succeeded
112;14;70;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;weitmar ;9;0;0;accept ;1;hor6 ;hor6 ;cui22 ;prx7 ;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
112;15;70;0;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;foodtype ;field ;0;0;1;0;0;0;0;1;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;weitmar ;9;0;0;provide ;3;hor6 ;hor6 ;cui22 ;prx7 ;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
112;16;70;0;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Weitmar.  ;indicateValues;foodtype;weitmar ;localization ;choice;1;16;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;weitmar ;9;0;1;provide ;1;hor6 ;hor6 ;cui22 ;prx7 ;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
112;17;70;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;weitmar ;9;0;0;accept ;1;hor6 ;hor6 ;cui22 ;prx7 ;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
112;18;70;0;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Der Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;weitmar ;10;0;0;provide ;2;hor6 ;hor6 ;cui22 ;prx7 ;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
112;19;70;0;2;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Untere.  ;indicateValues;price;cheap ;price ;choice;1;12;1;cheap ;price ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;average ;weitmar ;10;0;0;provide ;1;hor6 ;hor6 ;cui22 ;prx7 ;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
112;20;70;0;2;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;20 Euro.  ;repetitionRequest;price;cheap ;price ;closed;0;9;1;neutral ;price ;0;0;1;0;0;0;0;1;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;cheap average ;weitmar ;10;0;0;provide ;2;hor6 ;hor6 ;cui22 ;prx1 prx2 prx3 ;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
