iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
133;2;90;1;3;Sie möchten also in der Innenstadt chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;2;0;0;affirm ;1;;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
133;3;90;1;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;3;0;0;provide ;3;;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
133;4;90;1;3;Sie möchten also mittags essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese ;;centre ;3;0;0;affirm ;1;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
133;5;90;1;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Hm, am Montag.  ;request;date;monday ;date ;closed;0;8;1;monday ;date ;1;0;0;0;1;0;0;0;1;1;;midday;monday;chinese;expensive;centre;midday ;;chinese ;;centre ;4;0;0;provide ;3;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
133;6;90;1;3;Sie möchten also Montag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;;centre ;4;0;0;affirm ;1;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
133;7;90;1;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Hm, es kann ruhig etwas teurer sein. Hm, 15 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;;centre ;5;0;0;provide ;10;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
133;8;90;1;3;Sie möchten also in der mittleren Preisklasse essen gehen?;Hm, nein.  ;explConfirm;;no ;logical ;closed;0;9;1;no ;logical ;1;0;0;0;1;0;0;0;0;2;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;average ;centre ;5;0;0;negate ;2;;hor ;cui35 ;prx5 ;loc01 ;midday;neutral;chinese;expensive;centre
133;9;90;1;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Ja, es können auch ruhig 25 Euro sein.  ;repetitionRequest;price;expensive ;price ;closed;0;9;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;;centre ;6;0;0;provide ;8;;hor ;cui35 ;prx5 ;loc01 ;midday;neutral;chinese;expensive;centre
133;10;90;1;3;Sie möchten also in der oberen Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;expensive ;centre ;6;0;0;affirm ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
133;11;90;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;4;;midday;monday;chinese;cheap;centre;midday ;monday ;chinese ;expensive ;centre ;6;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
133;12;90;1;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ja dann kann ich auch gerne ein Restaurant nehmen, dass etwas billiger ist.  ;request;field;cheap ;price ;closed;1;28;1;yes foodtype ;logical field ;0;1;0;2;0;0;0;1;0;4;;midday;monday;chinese;cheap;centre;midday ;monday ;chinese ;expensive ;centre ;7;0;0;provide ;13;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
133;13;90;1;3;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Chinesisches.  ;indicateValues;foodtype;chinese ;foodtype ;choice;1;16;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;0;4;;midday;monday;chinese;cheap;centre;midday ;monday ;chinese ;expensive ;centre ;7;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
133;14;90;1;3;Sie möchten also chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;4;;midday;monday;chinese;cheap;centre;midday ;monday ;chinese ;expensive ;centre ;7;0;0;affirm ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
133;15;90;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;5;;midday;monday;chinese;neutral;centre;midday ;monday ;chinese ;expensive ;centre ;7;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
133;16;90;1;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ja, den Preis bitte.  ;request;field;yes price ;logical field ;closed;1;28;2;price ;field ;1;1;0;0;0;1;0;0;0;5;;midday;monday;chinese;neutral;centre;midday ;monday ;chinese ;expensive ;centre ;8;0;0;accept provide ;4;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
133;17;90;1;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Hm, keine Präferenz.  ;indicateValues;price;neutral ;price ;choice;1;12;1;neutral neutral ;price logical ;1;0;0;1;0;0;0;1;0;5;;midday;monday;chinese;neutral;centre;midday ;monday ;chinese ;expensive ;centre ;9;0;0;provide ;3;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
133;18;90;1;3;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Äh, ja. In der mittleren Preisklasse bitte.  ;offerRefinement;logical;average yes ;price logical ;choice;0;15;2;average yes ;price logical ;2;0;0;0;1;0;0;0;0;6;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;neutral expensive ;centre ;9;0;0;accept provide ;7;hor ;hor ;cui35 ;neutral ;loc01 ;midday;neutral;chinese;neutral;centre
133;19;90;1;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten angeben. Präzisieren Sie bitte Ihre Frage.;Ich möchte gerne den Preis ändern.  ;indicateValues;field;changequery price ;action field ;open;1;27;2;changequery price ;action field ;2;0;0;0;1;0;0;0;0;6;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;average expensive neutral ;centre ;10;0;0;provide ;6;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;neutral;centre
133;20;90;1;3;Diese Funktion ist zur Zeit leider nicht verfügbar. Vielen Dank und auf Wiederhören. ;;bye;errorMessage;;;na;0;13;0;;;;;;;;;;;0;6;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive neutral average ;centre ;10;;0;;0;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;neutral;centre
134;1;60;1;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ja ich hätte gerne ein Restaurant in Querenburg, und zwar ein italienisches.  ;request;ALL;italian querenburg ;foodtype localization ;open;1;41;2;italian yes foodtype ;foodtype logical field ;1;1;0;2;0;0;0;1;1;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;12;;;;;;neutral;neutral;italian;average;querenburg
134;2;60;1;4;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;2;0;0;affirm ;1;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
134;3;60;1;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;;;italian ;;;3;0;0;provide ;3;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
134;4;60;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;beer ;foodtype ;0;1;0;1;0;0;0;1;1;1;;evening;neutral;italian;average;querenburg;evening ;;italian ;;;3;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
134;5;60;1;4;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Abends.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;;;beer italian ;;;3;0;0;provide ;1;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;6;60;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;neutral ;logical ;0;0;1;0;0;0;0;1;1;1;;evening;neutral;italian;average;querenburg;evening ;;italian beer ;;;3;0;0;affirm ;1;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;7;60;1;4;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Abends.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;;;italian beer ;;;3;0;0;provide ;1;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;8;60;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;evening ;;italian beer ;;;3;0;0;affirm ;1;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;9;60;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;wednesday ;date ;1;0;0;0;1;0;0;0;1;2;;evening;wednesday;italian;average;querenburg;evening ;;italian beer ;;;4;0;0;provide ;2;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;10;60;1;4;Sie möchten also Mittwoch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;4;0;0;affirm ;1;;;cui49 ;;;neutral;neutral;italian;average;querenburg
134;11;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Hm, so in der mittleren Klasse.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;6;;;cui49 ;;;neutral;neutral;italian;average;querenburg
134;12;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;13;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Ca 15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;3;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;14;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Immer noch 15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;4;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;15;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Haha, 15.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;16;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Ich möchte ca 15 Euro ausgeben.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;6;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;17;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;hor ;hor ;cui49 ;;;neutral;neutral;italian;average;querenburg
134;18;60;1;4;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;average ;;5;0;0;affirm ;1;hor ;hor ;cui49 ;prx7 ;;neutral;neutral;italian;average;querenburg
134;19;60;1;4;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;20 Euro.  ;repetitionRequest;price;average ;price ;closed;0;9;1;midday ;time ;0;1;0;1;0;0;0;1;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;hor ;hor ;cui49 ;prx7 ;;neutral;neutral;italian;average;querenburg
134;20;60;1;4;Könnten Sie bitte die gewünschte Tageszeit der Mahlzeit wiederholen?;Haha, abends.  ;repetitionRequest;time;evening ;time ;closed;0;9;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;midday evening ;wednesday ;italian beer ;;;5;0;0;provide ;2;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui49 ;prx7 ;;neutral;neutral;italian;average;querenburg
134;21;60;1;4;Hier ist das passende Restaurant auf Ihre Anfrage.  {Casa Portuguesa          Breite Str. 81  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;26;0;;;;;;;;;;;0;2;113;evening;wednesday;italian;average;querenburg;evening midday ;wednesday ;italian beer ;;;5;;0;;0;hor ;hor ;cui49 ;prx7 ;;neutral;neutral;italian;average;querenburg
135;1;80;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich suche ein indisches Restaurant in der Innenstadt.  ;request;ALL;indian centre ;foodtype localization ;open;1;41;2;indian centre foodtype ;foodtype localization field ;2;0;0;1;0;0;0;1;0;0;;neutral;neutral;indian;neutral;centre;;;;;;2;0;0;provide ;8;;;;;;neutral;neutral;indian;neutral;centre
135;2;80;1;5;Sie möchten also in der Innenstadt indisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;indian;neutral;centre;;;indian ;;centre ;2;0;0;affirm ;1;;hor ;cui34 ;;loc01 ;neutral;neutral;indian;neutral;centre
135;3;80;1;5;Hier ist das passende Restaurant auf Ihre Anfrage.  {Taj Mahal                Kortumstr. 9    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;25;0;;;;;;;;;;;0;0;95;neutral;neutral;indian;neutral;centre;;;indian ;;centre ;2;;0;;0;hor ;hor ;cui34 ;;loc01 ;neutral;neutral;indian;neutral;centre
136;1;90;1;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Nach Art der Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;4;;;;;;neutral;neutral;poultry;neutral;neutral
136;2;90;1;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz. Ich möchte Ente essen gehen.  ;indicateValues;foodtype;neutral poultry ;foodtype foodtype ;choice;1;16;2;neutral neutral ;foodtype logical ;1;1;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;3;0;0;provide ;7;;;;;;neutral;neutral;poultry;neutral;neutral
136;3;90;1;1;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;poultry;neutral;neutral;;;neutral ;;;4;0;0;provide ;3;;hor ;neutral ;;;neutral;neutral;poultry;neutral;neutral
136;4;90;1;1;Sie möchten also mittags essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;poultry;neutral;neutral;midday ;;neutral ;;;4;0;0;affirm ;1;hor ;hor ;neutral ;;;neutral;neutral;poultry;neutral;neutral
136;5;90;1;1;An welchem Tag beabsichtigen Sie essen zu gehen? ;Montag.  ;request;date;monday ;date ;closed;0;8;1;monday ;date ;1;0;0;0;1;0;0;0;0;2;;midday;monday;poultry;neutral;neutral;midday ;;neutral ;;;5;0;0;provide ;1;hor ;hor ;neutral ;;;neutral;neutral;poultry;neutral;neutral
136;6;90;1;1;Sie möchten also Montag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;midday;monday;poultry;neutral;neutral;midday ;monday ;neutral ;;;5;0;0;affirm ;1;;;neutral ;;;neutral;neutral;poultry;neutral;neutral
136;7;90;1;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;Dat ist mir egal, ich möchte Ente essen gehen.  ;request;price;poultry neutral ;foodtype price ;closed;0;7;2;poultry ;foodtype ;1;1;0;0;0;1;0;0;0;2;;midday;monday;poultry;neutral;neutral;midday ;monday ;neutral ;;;6;0;0;provide ;9;;;neutral ;;;neutral;neutral;poultry;neutral;neutral
136;8;90;1;1;Sie möchten also Geflügel essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;6;1;;;0;1;0;0;0;0;1;0;0;2;;midday;monday;poultry;neutral;neutral;midday ;monday ;poultry neutral ;;;6;0;0;affirm ;1;;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
136;9;90;1;1;Wiederholen Sie bitte die Art der Küche.;Ich möchte Ente bzw Geflügel essen gehen.  ;repetitionRequest;foodtype;poultry ;foodtype ;closed;0;7;1;poultry ;foodtype ;1;0;0;0;1;0;0;0;0;2;;midday;monday;poultry;neutral;neutral;midday ;monday ;;;;6;0;0;provide ;7;;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
136;10;90;1;1;Sie möchten also Geflügel essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;midday;monday;poultry;neutral;neutral;midday ;monday ;poultry ;;;6;0;0;affirm ;1;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
136;11;90;1;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;2; 33 79 86;midday;monday;poultry;neutral;neutral;midday ;monday ;poultry ;;;6;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
137;1;60;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte in Grumme essen gehen.  ;request;ALL;grumme ;localization ;open;1;41;1;grumme ;localization ;1;0;0;0;1;0;0;0;4;0;;evening;tuesday;greek;cheap;grumme;;;;;;1;0;0;provide ;6;;;;;;evening;tuesday;greek;cheap;grumme
137;2;60;1;2;Sie möchten also in Grumme essen gehen?;Ja, Dienstag Abend.  ;explConfirm;;tuesday evening ;date time ;closed;0;7;2;tuesday harpen yes ;date localization logical ;1;1;0;2;0;0;0;1;2;0;;evening;tuesday;greek;cheap;grumme;;;;;grumme ;3;0;0;provide ;3;;hor ;;;loc7 ;evening;tuesday;greek;cheap;grumme
137;3;60;1;2;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;;tuesday ;;;harpen grumme ;3;0;0;provide ;1;;hor4 hor5 hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;4;60;1;2;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;3;0;0;affirm ;1;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;5;60;1;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;choice ;action ;0;1;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;1;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;6;60;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;;;0;1;0;0;0;0;1;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;1;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;7;60;1;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Ja, griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;yes foodtype ;logical field ;0;1;0;2;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;2;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;8;60;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische Küche.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;2;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme
137;9;60;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;4;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc6 ;evening;tuesday;greek;cheap;grumme
137;10;60;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;4;0;0;accept ;1;hor6 ;hor6 ;cui22 ;;loc6 ;evening;tuesday;greek;cheap;grumme
137;11;60;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ich möchte Dienstag Abend in Grumme preisgünstig essen gehen.  ;request;field;tuesday evening cheap grumme ;date time price localization ;closed;1;28;4;tuesday evening grumme yes ;date time localization logical ;3;1;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;5;0;0;provide ;9;hor6 ;hor6 ;cui22 ;;loc6 ;evening;tuesday;greek;cheap;grumme
137;12;60;1;2;Sie möchten also Dienstag Abend in Grumme essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;monday yes ;date logical ;1;0;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;5;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme
137;13;60;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;neutral ;logical ;0;0;1;0;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;monday tuesday ;greek ;;grumme ;5;0;0;accept ;1;hor6 ;hor ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme
