iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;class
137;2;60;1;2;Sie möchten also in Grumme essen gehen?;Ja, Dienstag Abend.  ;explConfirm;;tuesday evening ;date time ;closed;0;7;2;tuesday harpen yes ;date localization logical ;1;1;0;2;0;0;0;1;2;0;;evening;tuesday;greek;cheap;grumme;;;;;grumme ;3;0;0;provide ;3;;hor ;;;loc7 ;evening;tuesday;greek;cheap;grumme;longest_49
137;3;60;1;2;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;;tuesday ;;;harpen grumme ;3;0;0;provide ;1;;hor4 hor5 hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme;longest_49
137;4;60;1;2;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;3;0;0;affirm ;1;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme;longest_49
137;5;60;1;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;choice ;action ;0;1;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;1;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme;longest_49
137;6;60;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;;;0;1;0;0;0;0;1;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;1;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme;longest_49
137;7;60;1;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Ja, griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;yes foodtype ;logical field ;0;1;0;2;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;2;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme;longest_49
137;8;60;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische Küche.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme harpen ;4;0;0;provide ;2;hor6 ;hor6 ;;;loc6 ;evening;tuesday;greek;cheap;grumme;longest_49
137;9;60;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;4;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc6 ;evening;tuesday;greek;cheap;grumme;longest_49
137;10;60;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;4;0;0;accept ;1;hor6 ;hor6 ;cui22 ;;loc6 ;evening;tuesday;greek;cheap;grumme;longest_49
137;11;60;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ich möchte Dienstag Abend in Grumme preisgünstig essen gehen.  ;request;field;tuesday evening cheap grumme ;date time price localization ;closed;1;28;4;tuesday evening grumme yes ;date time localization logical ;3;1;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;5;0;0;provide ;9;hor6 ;hor6 ;cui22 ;;loc6 ;evening;tuesday;greek;cheap;grumme;longest_49
137;12;60;1;2;Sie möchten also Dienstag Abend in Grumme essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;monday yes ;date logical ;1;0;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;grumme harpen ;5;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme;longest_49
137;13;60;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;neutral ;logical ;0;0;1;0;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;monday tuesday ;greek ;;grumme ;5;0;0;accept ;1;hor6 ;hor ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme;longest_49
137;14;60;1;2;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday monday ;greek ;;grumme ;5;NA;0;;0;hor6 ;hor ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;grumme;longest_49
140;1;70;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Nach dem Preis.  ;request;ALL;price ;field ;open;1;41;1;herne price ;localization field ;1;0;0;1;0;0;0;1;3;0;;neutral;neutral;italian;average;centre;;;;;;1;0;0;provide ;3;;;;;;neutral;neutral;italian;average;centre;longest_49
140;2;70;1;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;2;0;;neutral;neutral;italian;average;centre;;;;;herne ;2;0;0;provide ;2;;;;;loc27 ;neutral;neutral;italian;average;centre;longest_49
140;3;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;neutral;neutral;italian;average;centre;;;;;herne ;2;0;0;accept ;1;hor ;hor ;;;loc27 ;neutral;neutral;italian;average;centre;longest_49
140;4;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Ort und die Küche.  ;request;field;localization foodtype ;field field ;closed;1;28;2;localization foodtype ;field field ;2;0;0;0;1;0;0;0;2;0;;neutral;neutral;italian;average;centre;;;;;herne ;4;0;0;provide ;5;hor ;hor ;;;loc27 ;neutral;neutral;italian;average;centre;longest_49
140;5;70;1;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Im Zentrum.  ;indicateValues1;localization;centre ;localization ;choice;1;15;1;centre ;localization ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;italian;average;centre;;;;;herne ;5;0;0;provide ;2;hor ;hor ;;;loc27 ;neutral;neutral;italian;average;centre;longest_49
140;6;70;1;5;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Im Zentrum.  ;repetitionRequest;localization;centre ;localization ;closed;0;9;1;centre ;localization ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;italian;average;centre;;;;;centre herne ;5;0;1;provide ;2;hor ;hor ;;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;7;70;1;5;Sie möchten also in der Innenstadt essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;italian;average;centre;;;;;centre herne ;5;0;0;affirm ;1;hor ;hor ;;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;8;70;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;centre;;;;;centre ;6;0;0;provide ;1;hor ;hor ;;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;9;70;1;5;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;centre;evening ;;;;centre ;6;0;0;affirm ;1;hor ;hor ;;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;10;70;1;5;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Ja, italienisch.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;centre;evening ;;;;centre ;7;0;0;provide ;2;hor ;hor ;;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;11;70;1;5;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;centre;evening ;;italian ;;centre ;7;0;0;affirm ;1;hor ;hor ;cui20 ;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;12;70;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Donnerstag.  ;request;date;thursday ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;0;2;;evening;thursday;italian;average;centre;evening ;;italian ;;centre ;8;0;0;provide ;1;hor ;hor ;cui20 ;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;13;70;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Donnerstag.  ;request;date;thursday ;date ;closed;0;8;1;thursday evening ;date time ;1;0;0;1;0;0;0;1;0;2;;evening;thursday;italian;average;centre;evening ;;italian ;;centre ;8;0;0;provide ;2;hor ;hor ;cui20 ;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;14;70;1;5;Sie möchten also Donnerstag Abend essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;thursday;italian;average;centre;evening ;thursday ;italian ;;centre ;8;0;0;affirm ;1;hor12 ;hor12 ;cui20 ;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;15;70;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;thursday;italian;average;centre;evening ;thursday ;italian ;;centre ;8;0;0;provide ;2;hor12 ;hor12 ;cui20 ;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;16;70;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Ey, 15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;thursday;italian;average;centre;evening ;thursday ;italian ;;centre ;8;0;0;provide ;3;hor12 ;hor12 ;cui20 ;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;17;70;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;evening;thursday;italian;average;centre;evening ;thursday ;italian ;;centre ;8;0;0;provide ;2;hor12 ;hor12 ;cui20 ;;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;18;70;1;5;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;thursday;italian;average;centre;evening ;thursday ;italian ;average ;centre ;8;0;0;affirm ;1;hor12 ;hor12 ;cui20 ;prx5 ;loc01 ;neutral;neutral;italian;average;centre;longest_49
140;19;70;1;5;Hier ist das passende Restaurant auf Ihre Anfrage.  {Da Capo                  Springerplatz 34} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;25;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;2;121;evening;thursday;italian;average;centre;evening ;thursday ;italian ;average ;centre ;8;NA;0;;0;hor12 ;hor12 ;cui20 ;prx5 ;loc01 ;neutral;neutral;italian;average;centre;longest_49
144;1;90;1;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich hätte gerne ein Restaurant in der mittleren Preiskategorie, italienische Küche und im Umfeld der Ruhr-Universität Bochum.  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;41;3;yes foodtype ;logical field ;0;3;0;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;18;;;;;;neutral;neutral;italian;average;querenburg;longest_49
144;2;90;1;4;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;2;;;;;;neutral;neutral;italian;average;querenburg;longest_49
144;3;90;1;4;Sie möchten also italienisch essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;6;1;;;0;1;0;0;0;0;1;0;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;3;0;0;affirm ;1;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;4;90;1;4;Wiederholen Sie bitte die Art der Küche.;Italienisch.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;7;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;1;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;5;90;1;4;Sie möchten also italienisch essen gehen?;Italienisch.  ;explConfirm;;italian ;foodtype ;closed;0;6;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;3;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;6;90;1;4;Wiederholen Sie bitte die Art der Küche.;Italienisch.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;7;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;3;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;7;90;1;4;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;3;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;8;90;1;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;;;italian ;;;4;0;0;provide ;3;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;9;90;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;evening ;;italian ;;;4;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;10;90;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Mittwochs.  ;request;date;wednesday ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;;italian ;;;5;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;11;90;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;wednesday ;date ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;;italian ;;;5;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;12;90;1;4;Sie möchten also Mittwoch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian ;;;5;0;0;affirm ;1;;;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;13;90;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittlere Preiskategorie.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian ;;;5;0;0;provide ;2;;;cui20 ;;;neutral;neutral;italian;average;querenburg;longest_49
144;14;90;1;4;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian ;average ;;5;0;0;affirm ;1;;hor ;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
144;15;90;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;35;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;2; 119 121 139;evening;wednesday;italian;average;querenburg;evening ;wednesday ;italian ;average ;;5;NA;0;;0;hor ;hor ;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
148;1;80;1;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Der Preis.  ;request;ALL;price ;field ;open;1;41;1;price ;field ;1;0;0;0;1;0;0;0;3;0;;neutral;neutral;italian;average;querenburg;;;;;;1;0;0;provide ;2;;;;;;neutral;neutral;italian;average;querenburg;longest_49
148;2;80;1;4;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;2;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;1;;;;;;neutral;neutral;italian;average;querenburg;longest_49
148;3;80;1;4;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;neutral;neutral;italian;average;querenburg;;;;average ;;2;0;0;affirm ;1;;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
148;4;80;1;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;;;;average ;;3;0;0;provide ;1;;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
148;5;80;1;4;Sie möchten also abends essen gehen?;Ja, ich möchte abends.  ;explConfirm;;evening yes ;time logical ;closed;0;6;2;evening ;time ;1;1;0;0;0;1;0;0;2;1;;evening;neutral;italian;average;querenburg;evening ;;;average ;;3;0;0;affirm provide ;4;hor ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
148;6;80;1;4;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Abends.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;evening ;;;average ;;3;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
148;7;80;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;;;closed;0;6;0;yes ;logical ;0;0;0;1;0;0;0;1;2;1;;evening;neutral;italian;average;querenburg;evening ;;;average ;;3;0;0;;1;hor ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
148;8;80;1;4;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Ich hätte gern, äh, Napoli.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;;;0;1;0;0;0;0;1;0;1;1;;evening;neutral;italian;average;querenburg;evening ;;;average ;;4;0;0;provide ;5;hor ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
148;9;80;1;4;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;greek ;foodtype ;1;0;0;0;1;0;0;0;1;2;;evening;neutral;greek;average;querenburg;evening ;;;average ;;5;0;0;provide ;1;hor ;hor ;;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
148;10;80;1;4;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;evening;neutral;greek;average;querenburg;evening ;;greek ;average ;;5;0;0;affirm ;1;hor ;hor ;cui22 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;longest_49
148;11;80;1;4;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;3;;evening;neutral;greek;cheap;querenburg;evening ;;greek ;average ;;5;0;0;accept ;1;hor ;hor ;cui22 ;prx3 prx4 prx5 ;;neutral;neutral;italian;cheap;querenburg;longest_49
148;12;80;1;4;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Der Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;2;3;;evening;neutral;greek;cheap;querenburg;evening ;;greek ;average ;;5;0;0;provide ;2;hor ;hor ;cui22 ;prx3 prx4 prx5 ;;neutral;neutral;italian;cheap;querenburg;longest_49
148;13;80;1;4;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Die untere.  ;indicateValues;price;cheap ;price ;choice;1;12;1;cheap ;price ;1;0;0;0;1;0;0;0;1;3;;evening;neutral;greek;cheap;querenburg;evening ;;greek ;average ;;6;0;0;provide ;2;hor ;hor ;cui22 ;prx3 prx4 prx5 ;;neutral;neutral;italian;cheap;querenburg;longest_49
148;14;80;1;4;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Den unteren.  ;repetitionRequest;price;cheap ;price ;closed;0;9;1;;;0;1;0;0;0;0;1;0;1;3;;evening;neutral;greek;cheap;querenburg;evening ;;greek ;cheap average ;;6;0;0;provide ;2;hor ;hor ;cui22 ;prx1 prx2 prx3 ;;neutral;neutral;italian;cheap;querenburg;longest_49
148;15;80;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Arthemis                 Wasserstr. 149  } {Attika                   Massenbergstr. 1} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;27;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;3; 101 103;evening;neutral;greek;cheap;querenburg;evening ;;greek ;average cheap ;;6;NA;0;;0;hor ;hor ;cui22 ;prx1 prx2 prx3 ;;neutral;neutral;italian;cheap;querenburg;longest_49
155;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Zentrum.  ;request;ALL;centre ;localization ;open;1;41;1;centre ;localization ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;poultry;neutral;centre;;;;;;1;0;0;provide ;1;;;;;;neutral;neutral;poultry;neutral;neutral;longest_49
155;2;100;0;1;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;1;1;;midday;neutral;poultry;neutral;centre;;;;;centre ;2;0;0;provide ;1;;hor ;;;loc01 ;neutral;neutral;poultry;neutral;neutral;longest_49
155;3;100;0;1;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Chinesisch.  ;request;foodtype;chinese ;foodtype ;closed;1;10;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;0;2;;midday;neutral;chinese;neutral;centre;midday ;;;;centre ;3;0;0;provide ;1;hor ;hor ;;;loc01 ;neutral;neutral;poultry;neutral;neutral;longest_49
155;4;100;0;1;An welchem Tag beabsichtigen Sie essen zu gehen? ;Sonntag.  ;request;date;sunday ;date ;closed;0;8;1;sunday ;date ;1;0;0;0;1;0;0;0;0;3;;midday;sunday;chinese;neutral;centre;midday ;;chinese ;;centre ;4;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;neutral;neutral;poultry;neutral;neutral;longest_49
155;5;100;0;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;4;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese ;;centre ;5;0;0;provide ;2;;;cui35 ;;loc01 ;neutral;neutral;poultry;neutral;neutral;longest_49
