iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
135;1;80;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich suche ein indisches Restaurant in der Innenstadt.  ;request;ALL;indian centre ;foodtype localization ;open;1;41;2;indian centre foodtype ;foodtype localization field ;2;0;0;1;0;0;0;1;0;0;;neutral;neutral;indian;neutral;centre;;;;;;2;0;0;provide ;8;;;;;;neutral;neutral;indian;neutral;centre
135;2;80;1;5;Sie möchten also in der Innenstadt indisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;indian;neutral;centre;;;indian ;;centre ;2;0;0;affirm ;1;;hor ;cui34 ;;loc01 ;neutral;neutral;indian;neutral;centre
135;3;80;1;5;Hier ist das passende Restaurant auf Ihre Anfrage.  {Taj Mahal                Kortumstr. 9    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;25;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0;95;neutral;neutral;indian;neutral;centre;;;indian ;;centre ;2;NA;0;;0;hor ;hor ;cui34 ;;loc01 ;neutral;neutral;indian;neutral;centre
141;1;80;1;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne wissen, wo ich Ente essen kann.  ;request;ALL;poultry ;foodtype ;open;1;41;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;9;;;;;;neutral;neutral;poultry;neutral;neutral
141;2;80;1;1;Sie möchten also Geflügel essen gehen?;Richtig, ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;0;0;affirm ;2;;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
141;3;80;1;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;NA;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
145;1;70;1;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gern eine Ente essen.  ;request;ALL;poultry ;foodtype ;open;1;41;1;poultry evening yes ;foodtype time logical ;1;0;0;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;6;;;;;;neutral;neutral;poultry;neutral;neutral
145;2;70;1;1;Sie möchten also abends Geflügel essen gehen?;Ja, ich möchte Geflügel essen.  ;explConfirm;;poultry ;foodtype ;closed;0;7;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;evening ;;poultry ;;;1;0;1;provide ;5;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
145;3;70;1;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;evening ;;poultry ;;;1;NA;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
151;1;70;0;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Guten Abend, ich möchte gerne am Dienstag Abend in Grumme griechisch essen gehen. Der preis sollte bis, äh, 20 Euro betragen.  ;request;ALL;tuesday greek evening average grumme ;date foodtype time price localization ;open;1;41;5;tuesday evening grumme wattenscheid riemke yes price ;date time localization localization localization logical field ;3;2;0;4;0;0;0;1;0;0;;evening;tuesday;greek;average;grumme;;;;;;5;0;0;provide ;21;;;;;;evening;tuesday;greek;cheap;grumme
151;2;70;0;2;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Obere Preisklasse.  ;indicateValues;price;expensive ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;1;;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;;;grumme wattenscheid riemke ;6;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc4 loc7 loc10 ;evening;tuesday;greek;cheap;grumme
151;3;70;0;2;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Gaststätte Jünemann      Hiltroper Str. 108} {Dionysos                 Hiltroper Str. 13} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;30;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1; 23 105;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;;;grumme wattenscheid riemke ;6;NA;0;;0;hor6 ;hor6 ;;;loc4 loc7 loc10 ;evening;tuesday;greek;cheap;grumme
153;1;90;1;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Guten Tag, ich möchte gerne italienisch essen gehen, bis 15 Euro. Der Ort Querenburg.  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;41;3;italian querenburg yes localization ;foodtype localization logical field ;2;1;0;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;14;;;;;;neutral;neutral;italian;average;querenburg
153;2;90;1;4;Sie möchten also in Querenburg italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;;querenburg ;3;0;0;affirm ;1;;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg
153;3;90;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;31;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 58 136;neutral;neutral;italian;average;querenburg;;;italian ;;querenburg ;3;NA;0;;0;hor ;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg
154;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte heute Abend in einem Gourmetrestaurant in Bochum essen gehen. Der Preis kann ab 30 Euro sein.  ;request;ALL;monday gourmet evening expensive bochum ;date foodtype time price localization ;open;1;41;5;monday evening expensive price ;date time price field ;3;2;0;1;0;0;0;1;0;0;;evening;monday;gourmet;expensive;bochum;;;;;;5;0;0;provide ;18;;;;;;neutral;neutral;gourmet;expensive;neutral
154;2;100;0;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Beckmannshof             Berliner Str. 39} {Taj Mahal                Kortumstr. 9    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;29;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 8 95;evening;monday;gourmet;expensive;bochum;evening ;monday ;;expensive ;;5;NA;0;;0;hor ;hor ;;prx8 ;;neutral;neutral;gourmet;expensive;neutral
160;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Art der Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;3;;;;;;neutral;neutral;poultry;neutral;neutral
160;2;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Ich möchte gern Ente essen.  ;indicateValues;foodtype;poultry ;foodtype ;choice;1;16;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;2;0;0;provide ;5;;;;;;neutral;neutral;poultry;neutral;neutral
160;3;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;2;NA;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
179;1;100;0;1;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne wissen, wo, in welchem Restaurant ich Ente essen kann.  ;request;ALL;poultry ;foodtype ;open;1;46;1;poultry neutral foodtype ;foodtype logical field ;1;0;0;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;12;;;;;;neutral;neutral;poultry;neutral;neutral
179;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;36;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;NA;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
181;1;100;0;3;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte in der Mittagspause in der Innenstadt chinesisches essen gehen, und wollte wissen zu welchem Preis.  ;request;ALL;chinese midday centre price ;foodtype time localization field ;open;1;46;4;chinese centre price ;foodtype localization field ;3;1;0;0;0;1;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;;;;4;0;0;provide ;17;;;;;;midday;neutral;chinese;expensive;centre
181;2;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;chinese;average;centre;;;chinese ;;centre ;5;0;0;provide ;1;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
181;3;100;0;3;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;24;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1;91;midday;neutral;chinese;average;centre;;;chinese ;average ;centre ;5;NA;0;;0;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;expensive;centre
183;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Äh, ich möchte gerne Ente essen gehen.  ;request;ALL;poultry ;foodtype ;open;1;41;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;7;;;;;;neutral;neutral;poultry;neutral;neutral
183;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;NA;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
186;1;100;0;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne ein italienisches Restaurant in Bochum Querenburg und mittlere Preisklasse.  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;41;3;italian average querenburg yes foodtype ;foodtype price localization logical field ;3;0;0;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;12;;;;;;neutral;neutral;italian;average;querenburg
186;2;100;0;4;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nennen sie mir ein anderes Restaurant der mittleren Preisklasse in Bochum Querenburg.  ;offerModification;logical;average querenburg ;price localization ;choice;0;13;2;querenburg newquery ;localization action ;1;1;0;1;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;average ;querenburg ;3;0;0;provide ;12;hor ;hor ;cui20 ;prx3 prx4 prx5 ;loc12 ;neutral;neutral;italian;average;querenburg
186;3;100;0;4;Diese Funktion ist zur Zeit leider nicht verfügbar. Vielen Dank und auf Wiederhören. ;;bye;errorMessage;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;average ;querenburg ;3;NA;0;;0;hor ;hor ;cui20 ;prx3 prx4 prx5 ;loc12 ;neutral;neutral;italian;average;querenburg
193;1;80;1;1;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne in Bochum Mitte Ente essen gehen, am Mittwoch Abend.  ;request;ALL;wednesday poultry evening centre ;date foodtype time localization ;open;1;46;4;wednesday poultry evening yes ;date foodtype time logical ;3;1;0;1;0;0;0;1;0;0;;evening;wednesday;poultry;neutral;centre;;;;;;4;0;0;provide ;12;;;;;;neutral;neutral;poultry;neutral;neutral
193;2;80;1;1;Sie möchten also Mittwoch Abend Geflügel essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;wednesday;poultry;neutral;centre;evening ;wednesday ;poultry ;;;4;0;0;affirm ;1;hor9 ;hor9 ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
193;3;80;1;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;36;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 33 79 86;evening;wednesday;poultry;neutral;centre;evening ;wednesday ;poultry ;;;4;NA;0;;0;hor9 ;hor9 ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
196;1;100;1;4;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne Samstag Abend italienisch essen gehen, in Bochum Querenburg in der mittleren Preisklasse.  ;request;ALL;saturday italian evening average querenburg ;date foodtype time price localization ;open;1;46;5;saturday italian evening querenburg yes ;date foodtype time localization logical ;4;1;0;1;0;0;0;1;0;0;;evening;saturday;italian;average;querenburg;;;;;;5;0;0;provide ;15;;;;;;neutral;neutral;italian;average;querenburg
196;2;100;1;4;Sie möchten also Samstag Abend in Querenburg italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;10;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;saturday;italian;average;querenburg;evening ;saturday ;italian ;;querenburg ;5;0;0;affirm ;1;hor18 ;hor18 ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg
196;3;100;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;31;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 58 136;evening;saturday;italian;average;querenburg;evening ;saturday ;italian ;;querenburg ;5;NA;0;;0;hor18 ;hor18 ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg
