iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
92;4;60;1;2;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Casa Portuguesa          Breite Str. 81  } {La Nonna Breite Str. 33} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;31;0;;;;;;;;;;;0;0; 113 134;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme witten ;5;;1;;0;hor6 ;hor6 ;;;loc7 loc17 ;evening;tuesday;greek;cheap;grumme
100;1;60;1;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich suche ein Restaurant mit chinesischer Küche, das preislich recht günstig ist in der Bochumer Innenstadt.  ;request;ALL;chinese average centre ;foodtype price localization ;open;1;46;3;centre foodtype ;localization field ;1;2;0;1;0;0;0;1;1;0;;evening;neutral;chinese;average;centre;;;;;;3;0;0;provide ;16;;;;;;evening;neutral;chinese;average;centre
100;2;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Chinesische Küche bitte.  ;indicateValues;foodtype;chinese ;foodtype ;choice;1;16;1;chinese witten ;foodtype localization ;1;0;0;1;0;0;0;1;1;0;;evening;neutral;chinese;average;centre;;;;;centre ;3;0;0;provide ;3;;;;;loc01 ;evening;neutral;chinese;average;centre
100;3;60;1;5;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;In der Bochumer Innenstadt.  ;repetitionRequest;localization;centre ;localization ;closed;0;9;1;centre ;localization ;1;0;0;0;1;0;0;0;1;0;;evening;neutral;chinese;average;centre;;;chinese ;;witten centre ;3;0;0;provide ;4;;;cui35 ;;loc17 ;evening;neutral;chinese;average;centre
100;4;60;1;5;Sie möchten also in der Innenstadt essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;8;1;;;0;1;0;0;0;0;1;0;1;0;;evening;neutral;chinese;average;centre;;;chinese ;;centre witten ;3;0;0;affirm ;1;;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;5;60;1;5;Wiederholen Sie bitte den Ort des Restaurants.;Bochumer Innenstadt.  ;repetitionRequest;localization;centre ;localization ;closed;0;7;1;centre ;localization ;1;0;0;0;1;0;0;0;1;0;;evening;neutral;chinese;average;centre;;;chinese ;;;3;0;0;provide ;2;;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;6;60;1;5;Sie möchten also in der Innenstadt essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;neutral;chinese;average;centre;;;chinese ;;centre ;3;0;0;affirm ;1;hor ;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;7;60;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;0;;evening;neutral;chinese;average;centre;;;chinese ;;centre ;4;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;8;60;1;5;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;neutral;chinese;average;centre;evening ;;chinese ;;centre ;4;0;0;affirm ;1;hor ;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;9;60;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Heute.  ;request;date;friday ;date ;closed;0;8;1;friday ;date ;1;0;0;0;1;0;0;0;0;1;;evening;friday;chinese;average;centre;evening ;;chinese ;;centre ;5;0;0;provide ;1;hor ;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;10;60;1;5;Sie möchten also Freitag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;friday;chinese;average;centre;evening ;friday ;chinese ;;centre ;5;0;0;affirm ;1;hor ;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;11;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Etwa 20 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;1;;evening;friday;chinese;average;centre;evening ;friday ;chinese ;;centre ;5;0;0;provide ;3;hor ;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;12;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;1;;evening;friday;chinese;average;centre;evening ;friday ;chinese ;;centre ;5;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;13;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;1;;evening;friday;chinese;average;centre;evening ;friday ;chinese ;;centre ;5;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;evening;neutral;chinese;average;centre
100;14;60;1;5;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;friday;chinese;average;centre;evening ;friday ;chinese ;average ;centre ;5;0;0;affirm ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;15;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;friday;chinese;neutral;centre;evening ;friday ;chinese ;average ;centre ;5;0;0;accept ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;16;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;2;;evening;friday;chinese;neutral;centre;evening ;friday ;chinese ;average ;centre ;6;0;0;provide ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;17;60;1;5;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Keine Präferenz.  ;indicateValues;price;neutral ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;2;;evening;friday;chinese;neutral;centre;evening ;friday ;chinese ;average ;centre ;7;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;18;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;friday;chinese;neutral;neutral;evening ;friday ;chinese ;average ;centre ;7;0;0;accept ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;19;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort.  ;request;field;localization ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;evening;friday;chinese;neutral;neutral;evening ;friday ;chinese ;average ;centre ;8;0;0;provide ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;20;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;friday;chinese;neutral;neutral;evening ;friday ;chinese ;average ;centre ;8;0;0;accept ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;21;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort, den Ort erweitern bitte.  ;request;field;localization ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;evening;friday;chinese;neutral;neutral;evening ;friday ;chinese ;average ;centre ;8;0;0;provide ;5;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;22;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;4;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese ;average ;centre ;8;0;0;accept ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;23;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;4;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese ;average ;centre ;9;0;0;provide ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;24;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;4;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese ;average ;centre ;10;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;25;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;4;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese ;average ;centre ;10;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;26;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;4;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese ;average ;centre ;10;0;0;provide ;2;hor ;hor ;cui35 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;27;60;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Italienische Küche.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;4;;evening;friday;italian;neutral;neutral;evening ;friday ;italian chinese ;average ;centre ;10;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;28;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische Küche.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;5;;evening;friday;greek;neutral;neutral;evening ;friday ;chinese italian ;average ;centre ;11;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;29;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische Küche.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;5;;evening;friday;greek;neutral;neutral;evening ;friday ;chinese italian ;average ;centre ;11;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;30;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral ;foodtype ;1;0;0;0;1;0;0;0;0;6;;evening;friday;neutral;neutral;neutral;evening ;friday ;chinese italian ;average ;centre ;12;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;31;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;neutral chinese italian ;average ;centre ;12;0;0;accept ;1;hor ;hor ;;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;32;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Italienische Küche.  ;request;field;italian ;foodtype ;closed;1;28;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese italian neutral ;average ;centre ;12;0;0;provide ;2;hor ;hor ;;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;33;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese italian neutral ;average ;centre ;12;0;0;provide ;2;hor ;hor ;;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;34;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese italian neutral ;average ;centre ;12;0;0;provide ;2;hor ;hor ;;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;35;60;1;5;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;italian chinese neutral ;average ;centre ;12;0;0;affirm ;1;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;36;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;8;;evening;friday;italian;neutral;langendreer;evening ;friday ;italian ;average ;centre ;12;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;37;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den ungefähren Ort.  ;request;field;localization ;field ;closed;1;28;1;localization ;field ;1;0;0;0;1;0;0;0;1;8;;evening;friday;italian;neutral;langendreer;evening ;friday ;italian ;average ;centre ;12;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;38;60;1;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Andere Möglichkeiten.  ;indicateValues1;localization;nextchoice ;action ;choice;1;15;1;nextchoice ;action ;1;0;0;0;1;0;0;0;1;8;;evening;friday;italian;neutral;langendreer;evening ;friday ;italian ;average ;centre ;13;0;0;;2;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;39;60;1;5;Die anderen Möglichkeiten sind Langendreer, Riemke, Gerthe oder Weitmar.;Langendreer.  ;indicateValues2;localization;langendreer ;localization ;choice;1;9;1;langendreer ;localization ;1;0;0;0;1;0;0;0;0;8;;evening;friday;italian;neutral;langendreer;evening ;friday ;italian ;average ;centre ;14;0;0;provide ;1;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;40;60;1;5;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Keine Präferenz.  ;repetitionRequest;localization;neutral ;localization ;closed;0;9;1;;;0;1;0;0;0;0;1;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;langendreer centre ;15;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;41;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;42;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den ungefähren Ort.  ;request;field;localization ;field ;closed;1;28;1;localization ;field ;1;0;0;0;1;0;0;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;43;60;1;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Keine Präferenz.  ;indicateValues1;localization;neutral ;localization ;choice;1;15;1;;;0;1;0;0;0;0;1;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;44;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;45;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis.  ;request;field;price ;field ;closed;1;28;1;evening ;time ;0;1;0;1;0;0;0;1;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;46;60;1;5;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;wetter yes ;localization logical ;1;0;0;1;0;0;0;1;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;affirm ;1;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;47;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;wetter centre langendreer ;15;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;48;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;no  ;logical ;0;1;0;1;0;0;0;1;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;15;0;0;provide ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;49;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;10;;evening;friday;neutral;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;15;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;50;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art der Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;10;;evening;friday;neutral;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;15;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;51;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;time ;field ;0;1;0;1;0;0;0;1;0;10;;evening;friday;neutral;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;15;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;52;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;Keine Präferenz.  ;indicateValues;time;neutral ;time ;choice;1;12;1;neutral neutral ;time logical ;1;0;0;1;0;0;0;1;0;11;;neutral;friday;neutral;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;53;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;12;;neutral;friday;neutral;neutral;centre;neutral evening ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;54;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort.  ;request;field;localization ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;provide ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;55;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;56;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den ungefähren Ort.  ;request;field;localization ;field ;closed;1;28;1;neutral ;logical ;0;1;0;1;0;0;0;1;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;57;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;58;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;gourmet foodtype ;foodtype field ;0;0;1;1;0;0;0;1;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;59;60;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Italienische Küche.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;13;;neutral;friday;italian;neutral;centre;evening neutral ;friday ;gourmet italian ;average ;centre langendreer wetter ;16;0;0;provide ;2;hor ;hor ;cui02 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;60;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral neutral ;foodtype logical ;1;0;0;1;0;0;0;1;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet ;average ;centre langendreer wetter ;16;0;0;provide ;2;hor ;hor ;cui02 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;61;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;neutral italian gourmet ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
