iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
100;30;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral ;foodtype ;1;0;0;0;1;0;0;0;0;6;;evening;friday;neutral;neutral;neutral;evening ;friday ;chinese italian ;average ;centre ;12;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;31;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;neutral chinese italian ;average ;centre ;12;0;0;accept ;1;hor ;hor ;;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;32;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Italienische Küche.  ;request;field;italian ;foodtype ;closed;1;28;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese italian neutral ;average ;centre ;12;0;0;provide ;2;hor ;hor ;;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;33;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese italian neutral ;average ;centre ;12;0;0;provide ;2;hor ;hor ;;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;34;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;chinese italian neutral ;average ;centre ;12;0;0;provide ;2;hor ;hor ;;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;35;60;1;5;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;7;;evening;friday;italian;neutral;neutral;evening ;friday ;italian chinese neutral ;average ;centre ;12;0;0;affirm ;1;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;36;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;8;;evening;friday;italian;neutral;langendreer;evening ;friday ;italian ;average ;centre ;12;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;37;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den ungefähren Ort.  ;request;field;localization ;field ;closed;1;28;1;localization ;field ;1;0;0;0;1;0;0;0;1;8;;evening;friday;italian;neutral;langendreer;evening ;friday ;italian ;average ;centre ;12;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;38;60;1;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Andere Möglichkeiten.  ;indicateValues1;localization;nextchoice ;action ;choice;1;15;1;nextchoice ;action ;1;0;0;0;1;0;0;0;1;8;;evening;friday;italian;neutral;langendreer;evening ;friday ;italian ;average ;centre ;13;0;0;;2;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;39;60;1;5;Die anderen Möglichkeiten sind Langendreer, Riemke, Gerthe oder Weitmar.;Langendreer.  ;indicateValues2;localization;langendreer ;localization ;choice;1;9;1;langendreer ;localization ;1;0;0;0;1;0;0;0;0;8;;evening;friday;italian;neutral;langendreer;evening ;friday ;italian ;average ;centre ;14;0;0;provide ;1;hor ;hor ;cui20 ;prx7 ;loc01 ;evening;neutral;chinese;average;centre
100;40;60;1;5;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Keine Präferenz.  ;repetitionRequest;localization;neutral ;localization ;closed;0;9;1;;;0;1;0;0;0;0;1;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;langendreer centre ;15;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;41;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;42;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den ungefähren Ort.  ;request;field;localization ;field ;closed;1;28;1;localization ;field ;1;0;0;0;1;0;0;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;43;60;1;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Keine Präferenz.  ;indicateValues1;localization;neutral ;localization ;choice;1;15;1;;;0;1;0;0;0;0;1;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;44;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;45;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis.  ;request;field;price ;field ;closed;1;28;1;evening ;time ;0;1;0;1;0;0;0;1;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;46;60;1;5;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;wetter yes ;localization logical ;1;0;0;1;0;0;0;1;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer ;15;0;0;affirm ;1;hor ;hor ;cui20 ;prx7 ;loc5 ;evening;neutral;chinese;average;centre
100;47;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;wetter centre langendreer ;15;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;48;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;no  ;logical ;0;1;0;1;0;0;0;1;0;9;;evening;friday;italian;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;15;0;0;provide ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;49;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;10;;evening;friday;neutral;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;15;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;50;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art der Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;10;;evening;friday;neutral;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;15;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;51;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;time ;field ;0;1;0;1;0;0;0;1;0;10;;evening;friday;neutral;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;15;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;52;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;Keine Präferenz.  ;indicateValues;time;neutral ;time ;choice;1;12;1;neutral neutral ;time logical ;1;0;0;1;0;0;0;1;0;11;;neutral;friday;neutral;neutral;neutral;evening ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;provide ;2;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;53;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;12;;neutral;friday;neutral;neutral;centre;neutral evening ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;54;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort.  ;request;field;localization ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;provide ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;55;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;56;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den ungefähren Ort.  ;request;field;localization ;field ;closed;1;28;1;neutral ;logical ;0;1;0;1;0;0;0;1;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;57;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;58;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;gourmet foodtype ;foodtype field ;0;0;1;1;0;0;0;1;0;12;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian ;average ;centre langendreer wetter ;16;0;0;provide ;3;hor ;hor ;cui20 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;59;60;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Italienische Küche.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;foodtype ;field ;0;1;0;1;0;0;0;1;0;13;;neutral;friday;italian;neutral;centre;evening neutral ;friday ;gourmet italian ;average ;centre langendreer wetter ;16;0;0;provide ;2;hor ;hor ;cui02 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;60;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral neutral ;foodtype logical ;1;0;0;1;0;0;0;1;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet ;average ;centre langendreer wetter ;16;0;0;provide ;2;hor ;hor ;cui02 ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;61;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;neutral italian gourmet ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;62;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;provide ;3;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;63;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;64;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;provide ;3;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;65;60;1;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Im Zentrum.  ;indicateValues1;localization;centre ;localization ;choice;1;15;1;evening ;time ;0;1;0;1;0;0;0;1;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;provide ;2;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;66;60;1;5;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening neutral ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;affirm ;1;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;67;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;16;0;0;accept ;1;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;68;60;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Die Zeit ändern.  ;request;field;changequery time ;action field ;closed;1;28;2;changequery ;action ;1;1;0;0;0;1;0;0;0;14;;neutral;friday;neutral;neutral;centre;evening ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;18;0;0;provide ;3;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
100;69;60;1;5;Diese Funktion ist zur Zeit leider nicht verfügbar. Vielen Dank und auf Wiederhören. ;;bye;errorMessage;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;14;;neutral;friday;neutral;neutral;centre;evening ;friday ;italian gourmet neutral ;average ;centre langendreer wetter ;18;NA;0;;0;hor ;hor ;neutral ;prx7 ;loc16 ;evening;neutral;chinese;average;centre
101;1;70;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Art der Mahlzeit. Hallo?  ;request;ALL;foodtype ;field ;open;1;41;1;wednesday ;date ;0;1;0;1;0;0;0;1;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;4;;;;;;neutral;neutral;poultry;neutral;neutral
101;2;70;0;1;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen. Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;poultry;neutral;neutral;;wednesday ;;;;2;0;0;provide ;2;hor ;hor7 hor8 hor9 ;;;;neutral;neutral;poultry;neutral;neutral
101;3;70;0;1;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;querenburg choice ;localization action ;0;1;0;2;0;0;0;1;0;2;;evening;neutral;greek;neutral;neutral;evening ;wednesday ;;;;3;0;0;provide ;1;hor9 ;hor9 ;;;;neutral;neutral;poultry;neutral;neutral
101;4;70;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Chinesisch. Chinesische Küche.  ;indicateValues;foodtype;chinese ;foodtype ;choice;1;16;1;chinese foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;3;;evening;neutral;chinese;neutral;neutral;evening ;wednesday ;;;querenburg ;4;0;0;provide ;3;hor9 ;hor9 ;;;loc12 ;neutral;neutral;poultry;neutral;neutral
101;5;70;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;neutral;chinese;neutral;neutral;evening ;wednesday ;chinese ;;querenburg ;4;0;0;accept ;1;hor9 ;hor9 ;cui35 ;;loc12 ;neutral;neutral;poultry;neutral;neutral
101;6;70;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art der Mahlzeit.  ;request;field;foodtype ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;evening;neutral;chinese;neutral;neutral;evening ;wednesday ;chinese ;;querenburg ;4;0;0;provide ;3;hor9 ;hor9 ;cui35 ;;loc12 ;neutral;neutral;poultry;neutral;neutral
101;7;70;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Art der Küche.  ;offerModification;logical;foodtype ;field ;choice;0;13;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;3;;evening;neutral;chinese;neutral;neutral;evening ;wednesday ;chinese ;;querenburg ;4;0;0;provide ;3;hor9 ;hor9 ;cui35 ;;loc12 ;neutral;neutral;poultry;neutral;neutral
101;8;70;0;1;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;3;;evening;neutral;chinese;neutral;neutral;evening ;wednesday ;chinese ;;querenburg ;4;NA;0;;0;hor9 ;hor9 ;cui35 ;;loc12 ;neutral;neutral;poultry;neutral;neutral
108;1;100;0;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ähm, ich würde gerne in der Mittagspause in der Innenstadt chinesisch essen gehen.  ;request;ALL;chinese midday centre ;foodtype time localization ;open;1;41;3;chinese centre yes ;foodtype localization logical ;2;1;0;1;0;0;0;1;1;0;;midday;neutral;chinese;expensive;centre;;;;;;3;0;0;provide ;13;;;;;;midday;neutral;chinese;expensive;centre
108;2;100;0;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;3;0;0;provide ;3;;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
108;3;100;0;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Hm, Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;wednesday ;date ;1;0;0;0;1;0;0;0;1;1;;midday;wednesday;chinese;expensive;centre;midday ;;chinese ;;centre ;4;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
108;4;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Hmm, 30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;1;;midday;wednesday;chinese;expensive;centre;midday ;wednesday ;chinese ;;centre ;5;0;0;provide ;3;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre
108;5;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ähm, ja, einen anderen Preis.  ;offerModification;logical;price ;field ;choice;0;13;1;yes price ;logical field ;1;0;0;1;0;0;0;1;1;2;;midday;wednesday;chinese;average;centre;midday ;wednesday ;chinese ;expensive ;centre ;6;0;0;provide ;5;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
108;6;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Hmm, für 20.  ;request;field;average ;price ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;2;;midday;wednesday;chinese;average;centre;midday ;wednesday ;chinese ;expensive ;centre ;7;0;0;provide ;3;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
108;7;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;wednesday;chinese;expensive;centre;midday ;wednesday ;chinese ;expensive ;centre ;7;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
108;8;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis würde ich gerne ändern.  ;request;field;changequery price ;action field ;closed;1;28;2;yes changequery price ;logical action field ;2;0;0;1;0;0;0;1;0;3;;midday;wednesday;chinese;expensive;centre;midday ;wednesday ;chinese ;expensive ;centre ;8;0;0;provide ;6;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
108;9;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Hmm, obere Preisklasse.  ;indicateValues;price;expensive ;price ;choice;1;12;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;wednesday;chinese;expensive;centre;midday ;wednesday ;chinese ;expensive ;centre ;8;0;0;provide ;3;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
108;10;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;;offerModification;logical;;;choice;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;3;;midday;wednesday;chinese;expensive;centre;midday ;wednesday ;chinese ;expensive ;centre ;8;NA;0;;0;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
